idSatker,idKldi,kldi,historical_display_name,historical_name_variant_count,historical_name_variants,current_name_authority,current_name_status,historical_governed_package_count,historical_governed_total_pagu,historical_demand_families,historical_semantic_states,first_observed_package_id,last_observed_package_id,taxonomy_version,taxonomy_sha256,printing_resolver_version,historical_only,current_opportunity_authority,contact_authority,outreach_authority,email_send_authority
77270,L52,Lembaga Penyiaran Radio Republik Indonesia,RRI SINGARAJA,1,"[{""name"":""RRI SINGARAJA"",""count"":5,""first_observed_package_id"":65283602,""last_observed_package_id"":67111243}]",False,NOT_CURRENTLY_VERIFIED,5,54592000.0,"[""AIR_CONDITIONING"",""COMPUTING"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION"",""PRODUCT_ONLY_UNCONTRADICTED""]",65283602,67111243,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
77271,L52,Lembaga Penyiaran Radio Republik Indonesia,RRI SUMENEP,1,"[{""name"":""RRI SUMENEP"",""count"":3,""first_observed_package_id"":62767576,""last_observed_package_id"":62767582}]",False,NOT_CURRENTLY_VERIFIED,3,43970000.0,"[""CCTV"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION""]",62767576,62767582,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
77272,L52,Lembaga Penyiaran Radio Republik Indonesia,RRI MALANG,1,"[{""name"":""RRI MALANG"",""count"":4,""first_observed_package_id"":66829047,""last_observed_package_id"":67067175}]",False,NOT_CURRENTLY_VERIFIED,4,20150000.0,"[""COMPUTING"",""PRINTING_CONSUMABLES"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION"",""PARTS_CONSUMABLE""]",66829047,67067175,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
77273,L52,Lembaga Penyiaran Radio Republik Indonesia,RRI JEMBER,1,"[{""name"":""RRI JEMBER"",""count"":4,""first_observed_package_id"":65501987,""last_observed_package_id"":67159119}]",False,NOT_CURRENTLY_VERIFIED,4,68166000.0,"[""CCTV"",""COMPUTING"",""OFFICE_FURNITURE"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION"",""PRODUCT_ONLY_UNCONTRADICTED""]",65501987,67159119,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
77274,L52,Lembaga Penyiaran Radio Republik Indonesia,RRI MADIUN,1,"[{""name"":""RRI MADIUN"",""count"":1,""first_observed_package_id"":65853702,""last_observed_package_id"":65853702}]",False,NOT_CURRENTLY_VERIFIED,1,26400000.0,"[""COMPUTING""]","[""MAINTENANCE_CALIBRATION""]",65853702,65853702,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
77275,L52,Lembaga Penyiaran Radio Republik Indonesia,RRI PURWOKERTO,1,"[{""name"":""RRI PURWOKERTO"",""count"":9,""first_observed_package_id"":66187289,""last_observed_package_id"":66187331}]",False,NOT_CURRENTLY_VERIFIED,9,161109000.0,"[""CCTV"",""COMPUTING"",""DISPLAY"",""OFFICE_FURNITURE"",""POWER"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION"",""PRODUCT_ONLY_UNCONTRADICTED""]",66187289,66187331,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
77276,L52,Lembaga Penyiaran Radio Republik Indonesia,RRI CIREBON,1,"[{""name"":""RRI CIREBON"",""count"":1,""first_observed_package_id"":66258317,""last_observed_package_id"":66258317}]",False,NOT_CURRENTLY_VERIFIED,1,29414500.0,"[""COMPUTING""]","[""PRODUCT_ONLY_UNCONTRADICTED""]",66258317,66258317,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
77277,L52,Lembaga Penyiaran Radio Republik Indonesia,RRI BOGOR,1,"[{""name"":""RRI BOGOR"",""count"":1,""first_observed_package_id"":62584834,""last_observed_package_id"":62584834}]",False,NOT_CURRENTLY_VERIFIED,1,17160000.0,"[""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION""]",62584834,62584834,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
77278,L52,Lembaga Penyiaran Radio Republik Indonesia,RRI TERNATE,1,"[{""name"":""RRI TERNATE"",""count"":2,""first_observed_package_id"":62630798,""last_observed_package_id"":66747271}]",False,NOT_CURRENTLY_VERIFIED,2,18500000.0,"[""COMPUTING"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION""]",62630798,66747271,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
77280,L52,Lembaga Penyiaran Radio Republik Indonesia,RRI BIAK,1,"[{""name"":""RRI BIAK"",""count"":2,""first_observed_package_id"":63452104,""last_observed_package_id"":63452112}]",False,NOT_CURRENTLY_VERIFIED,2,11700000.0,"[""COMPUTING"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION""]",63452104,63452112,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
77282,L52,Lembaga Penyiaran Radio Republik Indonesia,RRI AMBON,1,"[{""name"":""RRI AMBON"",""count"":2,""first_observed_package_id"":65866162,""last_observed_package_id"":65866487}]",False,NOT_CURRENTLY_VERIFIED,2,8280000.0,"[""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION""]",65866162,65866487,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
77283,L52,Lembaga Penyiaran Radio Republik Indonesia,RRI KUPANG,1,"[{""name"":""RRI KUPANG"",""count"":2,""first_observed_package_id"":62337699,""last_observed_package_id"":62337715}]",False,NOT_CURRENTLY_VERIFIED,2,17400000.0,"[""CCTV"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION"",""PRODUCT_ONLY_UNCONTRADICTED""]",62337699,62337715,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
77284,D240,Kab. Murung Raya,DINAS PENDIDIKAN DAN KEBUDAYAAN,1,"[{""name"":""DINAS PENDIDIKAN DAN KEBUDAYAAN"",""count"":3,""first_observed_package_id"":64504673,""last_observed_package_id"":64512906}]",False,NOT_CURRENTLY_VERIFIED,3,277500000.0,"[""COMPUTING""]","[""PURCHASE_EXPLICIT""]",64504673,64512906,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
77285,D240,Kab. Murung Raya,DINAS KESEHATAN,1,"[{""name"":""DINAS KESEHATAN"",""count"":4,""first_observed_package_id"":65450500,""last_observed_package_id"":65692843}]",False,NOT_CURRENTLY_VERIFIED,4,99500000.0,"[""COMPUTING"",""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",65450500,65692843,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
77286,D240,Kab. Murung Raya,UPTD RUMAH SAKIT UMUM DAERAH,1,"[{""name"":""UPTD RUMAH SAKIT UMUM DAERAH"",""count"":3,""first_observed_package_id"":65234047,""last_observed_package_id"":65686675}]",False,NOT_CURRENTLY_VERIFIED,3,580000000.0,"[""PRINTING_HARDWARE"",""SERVER""]","[""PURCHASE_EXPLICIT""]",65234047,65686675,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
77287,D240,Kab. Murung Raya,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG,1,"[{""name"":""DINAS PEKERJAAN UMUM DAN PENATAAN RUANG"",""count"":3,""first_observed_package_id"":65109396,""last_observed_package_id"":65110189}]",False,NOT_CURRENTLY_VERIFIED,3,134000000.0,"[""COMPUTING"",""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",65109396,65110189,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
77291,D240,Kab. Murung Raya,DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL,1,"[{""name"":""DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL"",""count"":2,""first_observed_package_id"":64922382,""last_observed_package_id"":64922957}]",False,NOT_CURRENTLY_VERIFIED,2,45000000.0,"[""COMPUTING"",""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",64922382,64922957,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
77321,D240,Kab. Murung Raya,BADAN KESATUAN BANGSA DAN POLITIK,1,"[{""name"":""BADAN KESATUAN BANGSA DAN POLITIK"",""count"":2,""first_observed_package_id"":65645124,""last_observed_package_id"":65647308}]",False,NOT_CURRENTLY_VERIFIED,2,51000000.0,"[""COMPUTING"",""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",65645124,65647308,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
77329,D240,Kab. Murung Raya,BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA,1,"[{""name"":""BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA"",""count"":1,""first_observed_package_id"":65399094,""last_observed_package_id"":65399094}]",False,NOT_CURRENTLY_VERIFIED,1,50000000.0,"[""NETWORKING""]","[""PURCHASE_EXPLICIT""]",65399094,65399094,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
77331,D240,Kab. Murung Raya,KECAMATAN MURUNG,1,"[{""name"":""KECAMATAN MURUNG"",""count"":6,""first_observed_package_id"":64969958,""last_observed_package_id"":65198356}]",False,NOT_CURRENTLY_VERIFIED,6,144275000.0,"[""CAMERA"",""CCTV"",""COMPUTING"",""DISPLAY"",""DRONE"",""OFFICE_FURNITURE""]","[""PURCHASE_EXPLICIT""]",64969958,65198356,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
77337,D240,Kab. Murung Raya,KECAMATAN BARITO TUHUP RAYA,1,"[{""name"":""KECAMATAN BARITO TUHUP RAYA"",""count"":1,""first_observed_package_id"":65194751,""last_observed_package_id"":65194751}]",False,NOT_CURRENTLY_VERIFIED,1,108000000.0,"[""COMPUTING""]","[""PURCHASE_EXPLICIT""]",65194751,65194751,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
77341,D240,Kab. Murung Raya,DINAS KETAHANAN PANGAN,1,"[{""name"":""DINAS KETAHANAN PANGAN"",""count"":1,""first_observed_package_id"":67020573,""last_observed_package_id"":67020573}]",False,NOT_CURRENTLY_VERIFIED,1,2500000.0,"[""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",67020573,67020573,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
77405,D158,Provinsi Jawa Timur,SATUAN POLISI PAMONG PRAJA,1,"[{""name"":""SATUAN POLISI PAMONG PRAJA"",""count"":4,""first_observed_package_id"":65333548,""last_observed_package_id"":66322402}]",False,NOT_CURRENTLY_VERIFIED,4,94400000.0,"[""CCTV"",""COMPUTING"",""DRONE"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION""]",65333548,66322402,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
77408,D96,Kab. Indramayu,DINAS KESEHATAN,1,"[{""name"":""DINAS KESEHATAN"",""count"":2,""first_observed_package_id"":63269349,""last_observed_package_id"":66611835}]",False,NOT_CURRENTLY_VERIFIED,2,285600000.0,"[""COMPUTING"",""MEDICAL_MONITOR""]","[""PURCHASE_EXPLICIT""]",63269349,66611835,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
77428,D114,Kota Bekasi,Kecamatan Bantargebang,1,"[{""name"":""Kecamatan Bantargebang"",""count"":4,""first_observed_package_id"":62949587,""last_observed_package_id"":63000382}]",False,NOT_CURRENTLY_VERIFIED,4,214136000.0,"[""CCTV"",""COMPUTING"",""OFFICE_APPLIANCE"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION"",""PRODUCT_ONLY_UNCONTRADICTED"",""PURCHASE_EXPLICIT""]",62949587,63000382,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
77434,D114,Kota Bekasi,Kecamatan Pondokgede,1,"[{""name"":""Kecamatan Pondokgede"",""count"":2,""first_observed_package_id"":62896542,""last_observed_package_id"":62896612}]",False,NOT_CURRENTLY_VERIFIED,2,75000000.0,"[""AIR_CONDITIONING"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION""]",62896542,62896612,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
